id,female,age,state
7881,0,62,2
7882,1,60,1
7883,1,60,1
7884,0,63,1
7885,0,60,1
7886,1,61,1
7887,1,66,1
7888,0,64,1
7889,1,60,1
7890,1,67,1
7891,0,59,1
7892,1,56,1
7893,1,65,1
7894,0,71,1
7895,0,60,2
7896,1,58,1
7897,1,63,1
7898,0,67,1
7899,0,60,1
7900,1,58,1
7901,0,60,1
7902,1,60,1
7903,1,68,1
7904,0,65,1
7905,1,65,1
7906,1,65,1
7907,0,61,1
7908,0,60,1
7909,1,56,1
7910,0,62,1
7911,0,68,1
7912,1,67,1
7913,0,61,1
7914,1,59,1
7915,1,65,1
7916,1,67,1
7917,1,66,1
7918,1,58,1
7919,1,54,1
7920,1,57,1
7921,0,58,1
7922,0,69,1
7923,1,60,1
7924,0,71,1
7925,0,61,1
7926,1,68,1
7927,1,63,1
7928,0,66,1
7929,1,57,1
7930,1,62,1
7931,0,64,1
7932,1,65,3
7933,0,58,1
7934,1,61,1
7935,0,59,1
7936,0,66,1
7937,1,63,1
7938,1,65,1
7939,1,67,1
7940,0,73,1
7941,0,65,1
7942,0,66,1
7943,1,59,1
7944,0,64,1
7945,1,64,1
7946,0,60,1
7947,0,58,1
7948,1,58,1
7949,0,62,1
7950,0,59,1
7951,1,55,1
7952,1,65,1
7953,1,63,1
7954,1,62,1
7955,0,65,2
7956,1,60,1
7957,1,69,1
7958,0,69,2
7959,1,68,1
7960,0,73,2
7961,1,58,1
7962,0,61,1
7963,1,58,1
7964,1,54,1
7965,1,60,1
7966,0,55,1
7967,1,66,1
7968,1,64,1
7969,0,61,1
7970,1,54,1
7971,0,64,1
7972,1,62,1
7973,0,69,1
7974,1,64,1
7975,0,61,1
7976,0,67,1
7977,1,69,1
7978,0,68,1
7979,1,59,1
7980,1,62,1
7981,1,65,1
7982,0,64,1
7983,0,68,1
7984,1,66,1
7985,1,58,1
7986,0,59,3
7987,0,62,1
7988,1,61,1
7989,0,65,1
7990,1,59,1
7991,0,69,1
7992,1,72,1
7993,0,65,1
7994,1,62,1
7995,1,61,1
7996,1,59,1
7997,1,60,1
7998,1,60,1
7999,0,63,1
8000,1,57,1
8001,0,59,1
8002,1,57,1
8003,1,64,1
8004,0,58,1
8005,1,57,1
8006,0,72,1
8007,1,68,1
8008,1,62,1
8009,0,64,1
8010,1,66,1
8011,1,60,1
8012,0,61,2
8013,1,60,2
8014,0,64,2
8015,1,60,1
8016,0,59,1
8017,1,60,1
8018,1,67,1
8019,1,62,1
8020,1,64,1
8021,1,62,1
8022,0,69,1
8023,0,60,1
8024,1,69,1
8025,1,62,1
8026,0,61,1
8027,1,69,1
8028,1,62,1
8029,1,63,1
8030,0,67,1
8031,1,67,1
8032,1,64,1
8033,0,66,1
8034,1,67,1
8035,1,63,1
8036,0,64,1
8037,1,61,1
8038,0,67,1
8039,1,56,1
8040,1,59,1
8041,0,64,1
8042,0,62,1
8043,1,63,1
8044,0,64,1
8045,1,67,1
8046,0,73,2
8047,1,66,1
8048,0,66,1
8049,1,68,1
8050,0,72,1
8051,1,61,1
8052,0,65,1
8053,1,64,1
8054,1,68,1
8055,0,70,1
8056,1,65,1
8057,1,60,2
8058,0,52,2
8059,1,64,1
8060,0,69,1
8061,0,62,1
8062,1,68,1
8063,0,68,1
8064,1,56,1
8065,0,60,1
8066,1,62,1
8067,0,59,1
8068,1,58,1
8069,0,68,1
8070,1,64,1
8071,1,61,1
8072,0,60,1
8073,0,66,1
8074,1,66,1
8075,0,61,2
8076,0,68,1
8077,1,69,1
8078,0,60,1
8079,1,57,2
8080,0,58,2
8081,1,54,1
8082,1,61,1
8083,0,64,1
8084,1,57,1
8085,1,61,1
8086,0,64,1
8087,1,64,1
8088,0,72,3
8089,1,60,1
8090,0,64,1
8091,1,64,1
8092,1,62,1
8093,0,58,1
8094,1,57,1
8095,0,56,1
8096,1,61,1
8097,0,68,1
8098,0,64,2
8099,1,66,2
8100,1,67,1
8101,1,67,1
8102,0,84,3
8103,1,58,1
8104,1,66,1
8105,0,79,1
8106,1,61,1
8107,0,60,1
8108,0,61,2
8109,1,66,2
8110,0,66,1
8111,1,59,1
8112,1,67,2
8113,1,69,1
8114,0,71,1
8115,0,58,1
8116,0,60,1
8117,0,63,1
8118,1,59,1
8119,1,62,1
8120,0,63,1
8121,1,52,1
8122,1,66,1
8123,0,69,1
8124,1,60,1
8125,0,61,1
8126,1,66,1
8127,1,65,1
8128,1,60,1
8129,0,57,1
8130,1,65,1
8131,0,68,1
8132,0,67,1
8133,1,56,1
8134,1,64,1
8135,1,56,2
8136,1,67,1
8137,0,71,1
8138,0,60,1
8139,1,60,1
8140,0,63,1
8141,1,70,2
8142,0,64,1
8143,1,61,1
8144,1,60,1
8145,0,63,1
8146,0,62,1
8147,1,63,1
8148,1,68,1
8149,1,67,1
8150,1,68,1
8151,0,70,3
8152,0,63,1
8153,1,62,1
8154,1,60,1
8155,1,60,1
8156,0,64,1
8157,0,61,1
8158,1,59,1
8159,0,58,2
8160,1,61,1
8161,0,60,1
8162,0,65,1
8163,0,61,2
8164,1,56,2
8165,0,67,2
8166,0,60,3
8167,1,63,1
8168,0,71,1
8169,1,68,2
8170,1,67,2
8171,1,60,1
8172,0,52,1
8173,1,59,3
8174,0,58,1
8175,0,61,1
8176,1,63,1
8177,1,61,3
8178,1,65,1
8179,0,65,1
8180,1,63,1
8181,0,71,1
8182,1,68,1
8183,0,59,1
8184,1,57,1
8185,1,67,1
8186,0,70,2
8187,1,61,1
8188,1,65,1
8189,0,66,1
8190,1,60,1
8191,1,63,1
8192,0,76,3
8193,1,80,3
8194,0,59,3
8195,0,58,1
8196,1,62,1
8197,1,68,1
8198,0,61,1
8199,1,58,1
8200,1,69,1
8201,0,70,1
8202,1,63,1
8203,0,64,2
8204,0,67,3
8205,0,68,1
8206,1,64,1
8207,1,59,1
8208,0,72,1
8209,1,60,3
8210,0,63,1
8211,1,55,3
8212,1,61,2
8213,0,62,1
8214,1,58,1
8215,0,62,1
8216,1,55,1
8217,1,72,1
8218,0,65,1
8219,1,60,1
8220,1,66,1
8221,1,64,2
8222,0,71,2
8223,0,60,1
8224,0,67,3
8225,1,65,1
8226,1,60,1
8227,1,69,2
8228,1,67,1
8229,0,73,3
8230,0,64,1
8231,1,61,1
8232,0,68,1
8233,1,68,2
8234,0,63,2
8235,0,69,2
8236,0,65,2
8237,1,61,3
8238,0,73,2
8239,0,62,1
8240,1,68,3
8241,0,61,3
8242,0,65,1
8243,1,61,1
8244,0,59,1
8245,1,66,1
8246,1,63,1
8247,0,64,1
8248,1,58,1
8249,1,58,1
8250,0,57,1
8251,1,65,1
8252,1,62,1
8253,0,69,1
8254,1,68,2
8255,0,72,3
8256,1,59,3
8257,0,66,1
8258,1,62,1
8259,0,61,1
8260,1,65,2
8261,0,60,1
8262,1,57,1
8263,1,66,1
8264,1,60,1
8265,1,65,1
8266,0,61,3
8267,0,66,2
8268,0,66,1
8269,0,61,1
8270,1,58,3
8271,1,63,1
8272,0,61,2
8273,0,62,1
8274,1,60,1
8275,0,60,1
8276,1,61,1
8277,0,61,1
8278,1,57,1
8279,1,60,1
8280,1,67,1
8281,1,64,1
8282,0,63,1
8283,1,63,1
8284,0,59,1
8285,1,58,2
8286,1,56,1
8287,0,58,1
8288,0,66,1
8289,1,51,1
8290,1,61,1
8291,0,67,1
8292,1,61,2
8293,1,65,3
8294,0,65,2
8295,0,58,1
8296,1,60,1
8297,1,62,2
8298,0,69,1
8299,1,67,1
8300,1,62,1
8301,0,66,1
8302,1,60,1
8303,1,57,1
8304,0,66,1
8305,1,58,1
8306,1,66,1
8307,1,59,1
8308,0,59,2
8309,1,56,1
8310,1,66,1
8311,1,61,2
8312,1,62,2
8313,0,58,1
8314,1,52,1
8315,1,64,2
8316,0,65,1
8317,0,66,1
8318,1,61,1
8319,1,62,1
8320,0,67,1
8321,1,67,1
8322,0,59,1
8323,1,63,1
8324,1,67,1
8325,1,64,1
8326,0,80,1
8327,0,63,1
8328,0,60,1
8329,1,56,1
8330,0,63,1
8331,0,76,2
8332,1,66,1
8333,0,61,1
8334,0,62,1
8335,1,70,1
8336,0,68,3
8337,0,64,1
8338,1,53,1
8339,0,58,1
8340,1,57,1
8341,0,61,1
8342,0,62,2
8343,1,58,1
8344,1,67,1
8345,0,64,1
8346,1,60,1
8347,0,69,2
8348,1,71,1
8349,1,65,2
8350,1,68,1
8351,0,67,1
8352,1,65,1
8353,1,67,1
8354,0,77,1
8355,0,63,1
8356,1,64,1
8357,1,65,3
8358,0,64,1
8359,1,61,1
8360,0,68,1
8361,1,62,1
8362,1,67,1
8363,0,71,2
8364,1,64,1
8365,0,64,2
8366,1,66,1
8367,0,70,1
8368,1,68,1
8369,0,74,1
8370,0,62,2
8371,1,60,1
8372,0,68,2
8373,1,69,2
8374,1,65,2
8375,0,63,3
8376,1,70,2
8377,0,67,1
8378,1,67,1
8379,0,67,1
8380,1,67,1
8381,1,64,1
8382,0,69,1
8383,1,67,1
8384,0,72,1
8385,1,61,1
8386,0,63,1
8387,1,65,1
8388,0,70,3
8389,0,62,2
8390,0,66,2
8391,0,63,2
8392,1,68,2
8393,0,89,3
8394,1,60,1
8395,1,57,1
8396,0,61,2
8397,1,57,1
8398,0,60,2
8399,1,67,1
8400,0,64,1
8401,0,64,1
8402,1,64,1
8403,0,65,1
8404,0,60,1
8405,1,62,1
8406,0,67,2
8407,0,59,2
8408,0,53,2
8409,0,62,2
8410,1,61,2
8411,1,64,1
8412,1,65,1
8413,1,62,1
8414,0,66,1
8415,1,53,1
8416,0,67,2
8417,1,64,2
8418,0,65,1
8419,1,61,1
8420,0,65,1
8421,1,64,3
8422,0,68,1
8423,1,63,1
8424,0,65,1
8425,1,63,1
8426,1,65,1
8427,0,72,1
8428,0,59,3
8429,0,61,1
8430,0,58,1
8431,1,59,1
8432,1,62,1
8433,1,59,1
8434,1,68,1
8435,1,59,1
8436,1,67,1
8437,0,73,1
8438,1,61,1
8439,0,59,1
8440,1,60,1
8441,1,66,1
8442,0,71,2
8443,1,60,1
8444,0,66,1
8445,1,55,1
8446,0,61,1
8447,1,59,1
8448,0,67,1
8449,1,66,1
8450,0,67,1
8451,1,58,1
8452,1,68,1
8453,0,63,1
8454,1,52,1
8455,1,67,1
8456,1,69,1
8457,0,71,2
8458,0,66,1
8459,1,59,2
8460,1,66,2
8461,0,65,1
8462,1,71,1
8463,1,52,1
8464,0,66,1
8465,1,61,1
8466,0,65,1
8467,0,64,1
8468,1,64,1
8469,0,60,1
8470,1,59,1
8471,1,59,1
8472,0,57,1
8473,1,62,1
8474,1,67,1
8475,0,70,1
8476,0,60,1
8477,1,55,1
8478,1,69,1
8479,0,63,1
8480,1,55,3
8481,0,66,1
8482,1,67,1
8483,1,59,1
8484,0,69,2
8485,1,60,1
8486,1,66,1
8487,1,64,1
8488,0,64,2
8489,1,54,1
8490,1,60,2
8491,1,64,1
8492,0,64,2
8493,0,62,1
8494,1,57,2
8495,0,69,1
8496,0,69,1
8497,1,69,1
8498,1,63,1
8499,0,64,1
8500,1,63,1
8501,0,67,1
8502,1,64,1
8503,0,62,1
8504,1,55,2
8505,1,63,1
8506,1,60,1
8507,1,59,1
8508,1,60,1
8509,1,63,1
8510,0,68,3
8511,1,68,1
8512,1,63,2
8513,0,67,2
8514,1,66,1
8515,1,64,1
8516,0,68,1
8517,0,63,1
8518,1,63,1
8519,1,61,1
8520,0,64,1
8521,1,63,2
8522,0,65,1
8523,1,63,1
8524,1,66,1
8525,1,67,1
8526,1,59,1
8527,0,62,1
8528,1,56,1
8529,1,64,1
8530,0,71,1
8531,0,61,1
8532,1,61,1
8533,0,63,1
8534,1,62,1
8535,0,65,1
8536,1,69,1
8537,0,64,1
8538,1,58,1
8539,0,68,1
8540,1,64,1
8541,0,65,1
8542,0,68,2
8543,1,68,3
8544,1,69,1
8545,0,72,1
8546,0,59,1
8547,0,60,1
8548,0,62,1
8549,1,58,1
8550,0,56,1
8551,0,60,1
8552,1,54,1
8553,0,66,1
8554,0,66,1
8555,1,62,1
8556,1,66,1
8557,0,74,1
8558,1,69,1
8559,0,63,1
8560,1,58,1
8561,0,64,1
8562,0,66,1
8563,1,63,1
8564,0,68,1
8565,1,64,1
8566,1,66,1
8567,0,70,1
8568,0,66,1
8569,1,62,1
8570,1,61,2
8571,0,60,1
8572,1,52,1
8573,0,67,1
8574,0,67,1
8575,1,68,1
8576,0,61,1
8577,1,58,1
8578,0,59,1
8579,1,65,1
8580,1,63,1
8581,0,62,1
8582,1,69,2
8583,0,68,1
8584,1,66,1
8585,1,64,1
8586,0,71,1
8587,0,65,1
8588,1,56,1
8589,0,65,1
8590,0,64,1
8591,1,64,1
8592,0,63,1
8593,1,61,1
8594,1,68,1
8595,1,52,1
8596,0,59,1
8597,1,66,1
8598,0,72,1
8599,1,64,2
8600,0,67,1
8601,1,62,2
8602,0,67,3
8603,1,67,1
8604,0,67,1
8605,1,65,1
8606,1,67,1
8607,0,67,1
8608,1,68,1
8609,0,58,1
8610,1,59,1
8611,1,56,1
8612,0,59,1
8613,0,61,2
8614,1,53,1
8615,0,63,1
8616,1,62,1
8617,0,59,1
8618,1,60,1
8619,0,65,1
8620,1,62,1
8621,0,67,1
8622,0,68,1
8623,1,72,1
8624,1,62,1
8625,0,56,1
8626,0,65,1
8627,1,61,1
8628,0,60,2
8629,1,56,1
8630,0,60,1
8631,1,55,1
8632,0,60,1
8633,1,60,1
8634,0,55,1
8635,0,60,1
8636,1,60,1
8637,1,65,1
8638,1,59,1
8639,1,67,1
8640,1,64,1
8641,0,63,1
8642,1,66,1
8643,0,81,1
8644,0,68,1
8645,1,64,1
8646,0,60,1
8647,1,53,1
8648,0,63,1
8649,1,62,1
8650,1,67,1
8651,0,71,1
8652,0,65,3
8653,0,59,1
8654,1,61,1
8655,1,68,1
8656,0,73,1
8657,0,64,1
8658,1,64,1
8659,1,69,1
8660,0,62,1
8661,0,59,3
8662,1,67,1
8663,0,69,2
8664,1,58,1
8665,0,67,3
8666,1,74,2
8667,1,59,2
8668,1,59,2
8669,0,68,2
8670,1,67,1
8671,0,70,1
8672,0,64,1
8673,0,62,1
8674,1,61,1
8675,0,65,1
8676,0,65,1
8677,1,62,1
8678,1,63,1
8679,0,64,1
8680,1,64,1
8681,0,72,1
8682,0,68,1
8683,1,65,2
8684,1,65,1
8685,0,66,1
8686,0,61,2
8687,0,62,1
8688,1,63,1
8689,0,66,1
8690,1,65,1
8691,0,73,1
8692,1,69,1
8693,0,74,2
8694,1,61,1
8695,0,73,1
8696,1,66,1
8697,1,58,2
8698,0,66,2
8699,0,64,1
8700,1,63,1
8701,0,65,1
8702,1,69,1
8703,0,71,1
8704,1,67,1
8705,0,69,1
8706,1,64,1
8707,0,74,1
8708,1,64,1
8709,0,63,1
8710,1,58,1
8711,1,69,1
8712,0,63,1
8713,1,59,1
8714,1,60,1
8715,0,69,1
8716,0,52,1
8717,0,65,3
8718,1,60,1
8719,0,56,1
8720,0,64,1
8721,1,72,1
8722,0,60,1
8723,1,58,1
8724,0,58,1
8725,1,56,1
8726,0,63,1
8727,1,61,1
8728,1,60,1
8729,0,69,1
8730,1,64,1
8731,0,73,3
8732,0,61,1
8733,1,62,1
8734,0,60,1
8735,1,58,1
8736,0,68,2
8737,0,67,1
8738,1,67,1
8739,0,77,1
8740,1,58,1
8741,1,60,1
8742,0,72,1
8743,1,62,1
8744,0,65,1
8745,1,63,2
8746,1,61,1
8747,0,64,1
8748,1,60,2
8749,0,70,2
8750,0,68,1
8751,1,55,1
8752,1,59,1
8753,0,64,1
8754,1,60,1
8755,0,58,1
8756,1,67,1
8757,1,67,2
8758,0,67,1
8759,1,60,1
8760,0,62,1
8761,1,59,1
8762,1,58,1
8763,0,67,1
8764,1,62,1
8765,0,77,3
8766,1,63,1
8767,1,63,1
8768,0,57,1
8769,1,60,1
8770,1,69,2
8771,1,59,1
8772,0,64,1
8773,1,60,1
8774,1,60,1
8775,1,60,1
8776,0,57,1
8777,1,59,1
8778,0,61,1
8779,1,53,1
8780,1,59,2
8781,1,58,1
8782,0,68,1
8783,1,63,1
8784,0,69,1
8785,0,59,1
8786,1,56,1
8787,1,67,1
8788,0,69,1
8789,1,67,1
8790,1,63,1
8791,0,76,2
8792,1,58,2
8793,0,57,1
8794,1,63,1
8795,0,64,1
8796,1,69,1
8797,1,65,1
8798,1,63,1
8799,1,62,1
8800,0,61,1
8801,1,67,1
8802,1,63,1
8803,1,65,1
8804,0,74,2
8805,0,62,1
8806,1,60,1
8807,1,60,1
8808,1,67,1
8809,0,64,1
8810,1,59,1
8811,0,63,2
8812,0,60,2
8813,0,62,2
8814,1,63,1
8815,0,67,1
8816,1,62,1
8817,0,63,1
8818,0,68,1
8819,1,64,2
8820,0,63,1
8821,1,61,1
8822,0,61,2
8823,1,57,1
8824,0,61,1
8825,1,56,1
8826,1,68,1
8827,0,62,1
8828,0,68,1
8829,1,59,1
8830,1,69,1
8831,0,70,1
8832,1,65,1
8833,1,68,1
8834,0,74,1
8835,1,69,1
8836,0,64,1
8837,1,62,1
8838,0,63,1
8839,1,52,2
8840,0,61,1
8841,0,67,1
8842,1,62,1
8843,1,68,1
8844,1,60,1
8845,0,59,1
8846,1,65,1
8847,0,69,1
8848,0,59,1
8849,1,58,1
8850,1,68,1
8851,0,70,2
8852,0,64,1
8853,1,60,1
8854,1,69,1
8855,0,72,2
8856,0,66,1
8857,1,57,1
8858,0,68,1
8859,1,68,1
8860,0,59,1
8861,1,54,1
8862,1,68,1
8863,0,59,2
8864,1,54,1
8865,0,58,1
8866,0,66,1
8867,1,63,1
8868,0,64,1
8869,1,68,1
8870,0,68,1
8871,1,64,1
8872,1,60,1
8873,0,58,2
8874,0,72,1
8875,1,68,1
8876,0,71,1
8877,0,68,1
8878,1,66,1
8879,0,75,1
8880,0,60,1
8881,1,58,1
8882,0,61,1
8883,1,57,1
8884,0,82,1
8885,0,69,1
8886,1,63,1
8887,1,63,1
8888,0,62,1
8889,1,51,1
8890,0,63,1
8891,0,63,1
8892,1,57,1
8893,0,62,1
8894,1,62,1
8895,1,61,1
8896,0,63,1
8897,1,57,1
8898,0,59,1
8899,1,55,1
8900,0,65,1
8901,1,64,2
8902,0,61,1
8903,1,55,1
8904,0,61,1
8905,1,59,1
8906,1,63,1
8907,0,67,1
8908,1,67,1
8909,1,64,1
8910,0,65,1
8911,0,59,2
8912,1,64,1
8913,0,66,1
8914,0,58,1
8915,1,55,1
8916,1,59,1
8917,0,62,1
8918,0,66,1
8919,1,63,1
8920,1,61,1
8921,1,65,1
8922,0,67,1
8923,1,61,1
8924,1,59,1
8925,0,58,1
8926,1,55,1
8927,0,59,1
8928,1,57,1
8929,0,59,1
8930,1,61,1
8931,1,68,1
8932,0,67,1
8933,1,65,1
8934,0,59,1
8935,1,68,2
8936,0,67,1
8937,0,64,2
8938,0,65,1
8939,1,63,1
8940,1,63,1
8941,0,70,1
8942,1,65,1
8943,0,60,1
8944,1,57,1
8945,1,60,1
8946,0,61,1
8947,0,64,1
8948,0,67,1
8949,1,65,1
8950,1,58,1
8951,1,65,1
8952,0,70,2
8953,0,68,1
8954,1,63,1
8955,1,60,1
8956,1,63,1
8957,0,70,3
8958,0,63,1
8959,1,60,1
8960,1,61,1
8961,0,65,1
8962,1,63,1
8963,0,65,1
8964,0,63,1
8965,1,58,1
8966,1,61,1
8967,0,61,1
8968,1,56,1
8969,0,64,1
8970,1,68,1
8971,0,70,1
8972,1,68,1
8973,0,73,2
8974,1,64,1
8975,1,66,1
8976,0,62,2
8977,0,64,1
8978,1,62,2
8979,1,63,1
8980,0,67,1
8981,1,60,1
8982,1,66,1
8983,0,68,3
8984,0,65,3
8985,1,61,1
8986,0,65,3
8987,1,59,3
8988,0,59,3
8989,0,66,3
8990,0,62,1
8991,1,56,1
8992,1,69,1
8993,0,67,1
8994,1,60,1
8995,0,62,1
8996,0,67,1
8997,0,58,2
8998,0,64,1
8999,1,71,1
9000,0,67,1
9001,1,66,1
9002,0,62,1
9003,0,61,1
9004,1,58,1
9005,0,60,1
9006,1,57,1
9007,1,63,2
9008,0,73,1
9009,0,60,1
9010,1,52,1
9011,0,65,1
9012,1,61,1
9013,0,61,1
9014,1,61,1
9015,0,63,1
9016,1,58,1
9017,0,66,1
9018,1,58,1
9019,1,61,1
9020,1,69,1
9021,0,80,3
9022,1,61,1
9023,0,68,1
9024,1,65,1
9025,1,66,1
9026,0,65,1
9027,0,61,2
9028,0,59,1
9029,1,56,2
9030,0,64,2
9031,1,60,1
9032,0,61,1
9033,1,54,1
9034,1,62,1
9035,1,55,1
9036,0,61,1
9037,1,58,1
9038,1,59,1
9039,1,68,2
9040,1,68,1
9041,1,66,2
9042,0,69,3
9043,1,60,1
9044,0,56,2
9045,0,64,1
9046,0,60,2
9047,1,59,3
9048,1,68,2
9049,0,61,2
9050,1,67,1
9051,1,56,2
9052,1,68,1
9053,1,61,2
9054,1,62,2
9055,0,64,1
9056,1,68,2
9057,0,72,1
9058,0,60,2
9059,0,68,1
9060,1,63,1
9061,1,63,1
9062,0,69,1
9063,1,64,1
9064,0,68,1
9065,1,59,3
9066,0,64,1
9067,1,64,1
9068,0,61,1
9069,1,64,1
9070,1,69,1
9071,0,73,2
9072,0,59,1
9073,1,64,1
9074,0,64,1
9075,0,61,1
9076,1,61,1
9077,0,60,1
9078,1,57,1
9079,0,65,1
9080,1,57,1
9081,1,58,1
9082,0,58,1
9083,0,64,1
9084,1,64,1
9085,0,64,1
9086,0,69,1
9087,0,63,2
9088,1,70,1
9089,0,62,1
9090,0,58,1
9091,0,65,1
9092,1,65,1
9093,1,69,2
9094,0,73,3
9095,0,67,1
9096,1,62,1
9097,1,61,1
9098,0,60,1
9099,1,64,1
9100,0,68,1
9101,1,61,1
9102,1,58,1
9103,1,58,1
9104,0,73,2
9105,1,59,1
9106,0,60,1
9107,0,61,1
9108,1,57,1
9109,1,67,1
9110,1,66,1
9111,0,70,3
9112,1,66,1
9113,0,69,2
9114,0,60,1
9115,1,57,1
9116,0,68,1
9117,1,66,1
9118,1,61,2
9119,0,73,2
9120,1,63,1
9121,0,67,1
9122,1,66,1
9123,1,66,2
9124,0,65,3
9125,0,67,1
9126,1,57,1
9127,0,58,1
9128,1,57,1
9129,1,58,1
9130,1,69,1
9131,0,71,2
9132,1,62,1
9133,0,58,1
9134,1,59,2
9135,0,53,2
9136,1,66,1
9137,1,63,1
9138,0,64,1
9139,0,62,1
9140,0,59,1
9141,1,68,1
9142,0,74,2
9143,0,66,1
9144,1,64,1
9145,0,62,1
9146,1,55,1
9147,0,61,2
9148,1,58,1
9149,0,65,1
9150,1,59,1
9151,0,58,1
9152,1,65,2
9153,1,69,3
9154,0,69,1
9155,1,64,1
9156,0,62,1
9157,1,57,1
9158,1,66,1
9159,1,69,3
9160,1,68,2
9161,0,60,3
9162,1,59,1
9163,0,68,1
9164,0,69,1
9165,1,64,2
9166,0,68,3
9167,1,57,2
9168,0,67,1
9169,1,57,2
9170,1,60,1
9171,1,65,1
9172,0,63,1
9173,1,64,1
9174,0,75,2
9175,1,59,1
9176,1,62,2
9177,0,64,2
9178,1,67,2
9179,0,68,1
9180,1,65,1
9181,1,71,1
9182,0,63,1
9183,1,62,1
9184,1,59,1
9185,0,66,1
9186,1,53,1
9187,1,69,1
9188,1,58,1
9189,0,58,1
9190,1,59,2
9191,0,63,2
9192,0,61,1
9193,1,66,1
9194,0,67,1
9195,0,60,2
9196,1,74,1
9197,0,62,1
9198,1,61,1
9199,1,63,3
9200,1,60,1
9201,0,60,1
9202,0,61,1
9203,1,58,1
9204,0,61,1
9205,0,61,1
9206,1,61,1
9207,0,63,1
9208,1,63,1
9209,1,63,2
9210,0,65,1
9211,1,61,1
9212,1,58,1
9213,0,68,1
9214,1,67,1
9215,0,69,1
9216,1,60,1
9217,0,59,2
9218,0,63,1
9219,1,62,2
9220,1,67,2
9221,0,69,1
9222,1,67,1
9223,0,68,1
9224,1,68,1
9225,0,67,1
9226,0,62,2
9227,1,61,1
9228,1,66,1
9229,0,69,1
9230,0,67,1
9231,1,61,1
9232,0,62,1
9233,1,56,1
9234,1,59,1
9235,0,55,1
9236,1,68,2
9237,0,71,1
9238,1,61,2
9239,0,56,2
9240,0,62,2
9241,1,66,1
9242,0,65,2
9243,1,70,1
9244,0,59,1
9245,1,55,1
9246,1,65,1
9247,1,64,1
9248,0,64,1
9249,0,60,1
9250,1,58,1
9251,1,63,2
9252,1,80,3
9253,1,61,2
9254,1,63,1
9255,1,65,1
9256,0,61,1
9257,1,58,1
9258,0,59,1
9259,1,53,1
9260,1,60,1
9261,0,76,2
9262,1,64,1
9263,0,69,2
9264,0,78,1
9265,0,59,1
9266,1,59,1
9267,1,62,1
9268,0,59,2
9269,1,55,1
9270,0,68,1
9271,1,68,1
9272,1,64,1
9273,0,67,2
9274,1,66,1
9275,1,62,1
9276,1,65,2
9277,0,62,1
9278,1,61,1
9279,1,70,2
9280,1,68,1
9281,0,62,3
9282,1,61,2
9283,1,66,1
9284,1,59,1
9285,0,63,1
9286,1,63,1
9287,0,64,2
9288,0,59,2
9289,1,52,1
9290,0,64,2
9291,1,60,1
9292,0,62,2
9293,0,63,1
9294,0,61,3
9295,0,63,1
9296,1,56,1
9297,1,53,1
9298,0,53,1
9299,0,63,1
9300,1,61,1
9301,0,67,1
9302,1,62,1
9303,1,66,1
9304,0,71,1
9305,0,62,1
9306,0,66,1
9307,1,66,1
9308,0,67,1
9309,0,67,1
9310,0,65,1
9311,0,61,1
9312,1,56,1
9313,0,63,1
9314,1,58,1
9315,1,65,1
9316,0,74,1
9317,1,62,1
9318,0,56,1
9319,0,62,1
9320,1,54,1
9321,0,64,1
9322,1,61,2
9323,0,59,1
9324,0,68,1
9325,1,64,2
9326,1,61,1
9327,0,65,1
9328,0,59,1
9329,1,68,1
9330,0,72,2
9331,0,61,1
9332,1,62,2
9333,1,63,1
9334,1,59,1
9335,0,62,1
9336,1,54,1
9337,1,64,3
9338,0,72,1
9339,0,60,2
9340,1,57,1
9341,0,68,3
9342,1,58,1
9343,0,57,1
9344,1,65,1
9345,0,60,1
9346,1,58,1
9347,1,66,1
9348,0,68,1
9349,0,59,1
9350,0,66,1
9351,1,57,1
9352,0,67,1
9353,1,63,1
9354,1,60,1
9355,1,58,1
9356,0,55,1
9357,0,59,1
9358,1,52,1
9359,0,64,1
9360,0,64,1
9361,1,63,1
9362,1,61,1
9363,0,67,1
9364,1,60,1
9365,0,63,1
9366,1,61,2
9367,1,69,1
9368,1,59,1
9369,0,62,1
9370,0,65,1
9371,1,63,1
9372,1,60,1
9373,0,59,2
9374,1,64,3
9375,0,58,2
9376,1,54,1
9377,0,69,1
9378,1,66,2
9379,1,69,1
9380,0,72,1
9381,1,62,1
9382,0,69,1
9383,0,61,1
9384,1,53,1
9385,1,63,1
9386,0,65,1
9387,0,64,1
9388,1,62,1
9389,0,64,3
9390,0,63,1
9391,1,60,1
9392,0,53,1
9393,0,68,1
9394,1,60,1
9395,1,65,1
9396,0,62,1
9397,1,60,1
9398,0,58,1
9399,0,58,1
9400,1,61,1
9401,1,64,1
9402,0,64,1
9403,0,65,1
9404,1,59,1
9405,0,65,1
9406,0,64,1
9407,0,67,2
9408,0,61,2
9409,1,56,1
9410,1,60,1
9411,0,63,2
9412,0,67,1
9413,1,63,1
9414,0,58,1
9415,1,57,2
9416,0,65,1
9417,0,60,1
9418,1,54,1
9419,0,64,1
9420,1,66,1
9421,1,67,1
9422,0,82,1
9423,1,64,1
9424,0,69,1
9425,1,66,1
9426,0,66,1
9427,0,68,1
9428,0,69,1
9429,1,61,1
9430,0,64,1
9431,1,61,1
9432,0,73,1
9433,1,65,2
9434,0,71,1
